VOO_weight,VEA_weight,IEMG_weight,TLT_weight,BND_weight,VNQ_weight,AAPL_weight,AMZN_weight,expected_return,variance,sd,sharpe,optimal_port
0.21520708924693274,0.06600455046037745,0.030398865475494193,0.44696404364618175,0.10789150422240261,0.11811511240175676,0.01129002326063848,0.004128811286216093,-0.019587289502023538,6.294601665107534e-5,0.1259460050818246,-0.15552132431114482,normal
0.002459337357410545,0.018601205931128448,0.022294554685638072,0.5909556427779705,0.08390272056941035,3.8694171477319774e-4,0.08338312519470999,0.1980164717689589,-0.02368948901169795,9.268146098667245e-5,0.1528258098903502,-0.15500973970754506,normal
0.15778073406398746,0.0066517505109947766,0.01191256616461396,0.4872779020520328,0.14458076369179657,0.0509843785668389,0.08572523150657892,0.05508667344315654,-0.02024197225629925,6.81957570406511e-5,0.13109283265779284,-0.1544094505085512,normal
0.045457209858100846,0.05839132349529034,0.3005241322533573,0.37912320438239544,0.16254213203404305,0.006463031450506069,0.03674416685574198,0.010754799670564944,-0.01811834284931045,5.662201456334418e-5,0.11945186340096471,-0.1516790306442731,normal
0.039393104228918153,0.04295999487621795,0.0688862036071356,0.554261728468203,0.03690906805542601,0.05922593284237971,0.02965323742998996,0.16871073049172972,-0.022193337983899462,8.642593872088022e-5,0.14757823876731224,-0.15038354007525373,normal
0.010231591266548191,0.041930042409962155,0.25048960887366634,0.2833207133716736,0.2636398187505602,0.09161184200093873,0.05876924687619933,7.136450451553992e-6,-0.016897006690558342,5.098075033359234e-5,0.11334526493888164,-0.14907554100005496,normal
0.051744368550822754,0.16381939424983216,0.023416608066685447,0.4695238745458285,0.00564503670542999,0.1725227021053652,0.056923149178779664,0.05640486659725624,-0.020234645355589456,7.788446213823561e-5,0.14009598302176754,-0.14443415806180168,normal
0.02295400302978622,0.1461877501996773,0.08052373754343643,0.2929572216029229,0.3830594669316884,0.021799243317867763,0.05128323375348035,0.0012353436211406045,-0.014496485368855937,4.2657482384063746e-5,0.10368069039500107,-0.13981856518921176,normal
0.19360915222372185,0.011571585412100833,0.07226063886667074,0.4431857472992697,0.20448161366824977,0.01344936988858126,0.007934008019939445,0.053507884621466405,-0.016624934735067765,5.7689956823980544e-5,0.12057308621596736,-0.13788263415012547,normal
0.03534603684785803,0.016975084726670496,0.12010151460915577,0.3256626494344933,0.003497555329286676,0.37262116674077145,0.11959260628017256,0.006203386031591738,-0.020571337487016842,8.903141506625522e-5,0.1497862363393123,-0.13733796902684958,normal
0.0035205185332587603,0.2296692153946369,0.020299332781110617,0.3261725594615604,0.04187923345280067,0.34959360269601103,3.701123780929119e-4,0.028495425302528524,-0.017939320868932476,8.002908654776333e-5,0.14201172419922364,-0.12632281573995952,normal
0.009965624706976558,0.08198559495336138,0.17201466152188707,0.411592517473446,0.10610033392299205,0.035776608765913924,0.1683996955896735,0.014164963065749596,-0.015754760723251323,6.860891793643736e-5,0.13148934299015344,-0.119817776596778,normal
0.005321620116215476,0.1782045528659273,0.12927737968750425,0.35038181940879787,0.1519620225379194,0.12767315546571964,0.008466339347497874,0.04871311057041814,-0.014561618630618153,6.106201189318447e-5,0.12404687419311496,-0.11738803355857858,normal
0.11807776461232247,6.207171989771494e-4,0.020057294577317378,0.3359410852889061,0.18661133536973556,0.24220210442671383,0.02009047164870504,0.07639922687732245,-0.015287126506556012,6.855656731870464e-5,0.1314391683034915,-0.1163057154413684,normal
0.05275802119184392,0.13411074363948236,9.28565641140888e-4,0.2354970076415384,0.21627443664883333,0.3395924085596128,0.007584852812819306,0.013253963864728966,-0.014533959671241279,6.567193037461134e-5,0.12864418546674414,-0.11297797579042901,normal
0.02420244417229107,0.03395452434795293,0.19650617231521175,0.35210622456286034,0.23860986097811188,0.012520527621736843,0.08921403406055194,0.05288621194128321,-0.01306312000801268,5.6524307732569613e-5,0.1193487559575195,-0.10945334036546064,normal
0.08757896585840123,0.0021403362075570215,0.00803759487425898,0.4514872455196296,0.13296566906082596,0.09947253395050892,0.10302268050932378,0.11529497401949441,-0.015003612722168231,7.778546151614857e-5,0.14000691519374836,-0.10716336904791812,normal
0.0018262697450366157,0.33898521767108153,0.05778574869909086,0.40393032984057803,0.08884932007228902,0.07520271001272238,0.022506860447334007,0.010913543511867626,-0.013402846193081566,6.328491578248056e-5,0.1262845943778777,-0.1061320761974863,normal
0.001569108258393513,0.08013651624699589,0.004504206412742514,0.5475990029044392,0.04148248720230444,0.02390033173424691,0.14062827494919383,0.16018007229168352,-0.016167926020375836,9.248893185723897e-5,0.15266699325009392,-0.10590321900091453,normal
0.0738319988879357,0.17849165668220157,0.024724135123675724,0.35795605796192076,0.08274756902625559,0.23128694626066523,0.01930483839596423,0.03165679766138118,-0.014067022783246896,7.06472140186405e-5,0.1334282501297885,-0.10542761948510605,normal
0.10076953577106637,0.014564002732634541,0.12528177298203716,0.23870884887576424,0.11066189956313431,0.38537412111834507,0.013535627498777236,0.011104191458240755,-0.014560698284676645,7.660352039975234e-5,0.1389391490571955,-0.10479910366143531,normal
0.018276143890458237,0.0772709567433906,0.1621406862841769,0.24163020168316837,0.448790335667647,0.00185232935288659,0.00402952670489693,0.046009819673375536,-0.0102986913690708,3.934892205117451e-5,0.09957875454581654,-0.10342257659320629,normal
0.0932966865027999,0.0023688442142298007,0.025989922860036856,0.4311388207702547,0.1396115163977196,0.05547750619379094,0.23644919525036598,0.015667507810802027,-0.014316944314654334,7.659086745824069e-5,0.13892767398713854,-0.1030532211744922,normal
0.005039430828434815,0.0015629953258138388,0.18313966743600693,0.37111616285940774,0.01458928952415969,0.24473797843138537,0.07088904411971628,0.10892543147507523,-0.014924652953600626,8.69379717684519e-5,0.1480147590129102,-0.1008321943914989,normal
0.02712977532106577,0.1302501854740028,0.10098867642014724,0.37904688778725215,0.00787755456902515,0.24140301167106465,0.04591831822844658,0.0673855905289956,-0.014354012617330488,8.094682494149627e-5,0.14282366710478014,-0.1005016388971438,normal
0.04393244604185213,0.006169423708250137,0.29547237765821344,0.392181030445335,0.00090156198130392955,0.11655540681045463,0.09401914331699349,0.05076861003759724,-0.013483679920963453,7.811354986169481e-5,0.14030186942855427,-0.09610477733391663,normal
0.011339247890653454,0.02250100215114686,0.15511103011337862,0.2560368503152112,0.19833319157554855,0.2630451697950165,0.0028812241148101513,0.09075228404423465,-0.012318589680972117,6.747050695303714e-5,0.13039389461230674,-0.09447213550602447,normal
0.24353849638457317,0.10982997763883738,0.012996696383223734,0.44393044073038684,0.04285549910742363,0.12053191833848237,0.009925361094049576,0.01639161032302331,-0.011584915157240621,6.883901255014278e-5,0.13170964718894354,-0.08795798488945558,normal
0.05521078565189449,0.015270303940036652,0.15970764718423197,0.4327813657584868,0.025800314183011857,0.10865226526904072,0.0983110942740959,0.10426622373920161,-0.012001895236132033,8.206760468362821e-5,0.14380902746446173,-0.08345717544816827,normal
0.02512800554726084,0.01057014133219018,0.394922288636463,0.296287915447106,0.1009819448763684,0.11581065905787431,6.70902400919887e-4,0.05562814270181749,-0.010438288973792084,6.818847840153943e-5,0.1310858366002519,-0.07962941874203995,normal
0.003225275036759364,0.02084747866924766,0.1901724531722582,0.1946388017053439,0.3067480522490989,0.16998083626629615,0.1116111225154693,0.002775980385526619,-0.009111862097490198,5.3902503444508724e-5,0.11654797667920366,-0.07818121221074859,normal
0.02690553733248656,0.025029698293909768,0.20763453862226802,0.2435438403602953,0.13828961765435313,0.24169338047034472,0.11685998685974117,4.340040660128433e-5,-0.010296587872282688,7.027324534269254e-5,0.1330746325426395,-0.07737453544336091,normal
0.025925158521066072,0.0548851456786748,0.24240378779813676,0.43592641665174675,5.419850712252438e-5,0.006151494584498979,0.2228568317162404,0.01179696654251366,-0.010837744130843124,8.253390067485747e-5,0.14421699958764944,-0.0751488670672029,normal
0.005233838376878632,0.01236068912790262,0.24944116966740434,0.45936138103014934,0.03326507964404347,0.005584007126361515,0.08861282237184569,0.14614101265541435,-0.010498692377082184,8.429078490302838e-5,0.14574387738619812,-0.0720352207267158,normal
0.0018677099334182617,0.06126684303998669,0.16236704954137698,0.22978751340968825,0.2391213229874132,0.20884091988481376,0.03684747670228803,0.0599011645010148,-0.008699585476446016,6.0454792514432254e-5,0.12342855307276729,-0.07048276318460264,normal
0.01482103197096709,0.023566716307419466,0.012826803733414813,0.4530142802486876,0.0159473277329075,0.1591793092124709,0.17695720170117638,0.1436873290929561,-0.010624733520084284,9.993432606894811e-5,0.15869294303583548,-0.06695151855419963,normal
0.24799936965385252,0.04226614397068252,0.053024945169842984,0.3501087963804066,0.1783494847222124,0.10986225834720281,0.0077995486104935185,0.010589453145306599,-0.007627143062657868,5.7494722782965846e-5,0.12036889191692093,-0.06336473603098508,normal
0.009592981920908726,0.07897277671545576,0.0019276287595608587,0.3411189905904863,0.2811716888299382,0.014214961010430419,0.2555286138457711,0.01747235832744848,-0.007810549745781317,6.634088846327563e-5,0.12929773351743432,-0.06040747608872938,normal
0.06345692311648837,0.052068706156381706,0.0234466092224046,0.12705359000634034,0.15066919227003372,0.5491094298512269,5.327112014666938e-4,0.03366283817565759,-0.008484849777818708,9.27204853828712e-5,0.1528579808727158,-0.055508058718137895,normal
0.10306735560603827,0.022017953255148357,0.08384237320322624,0.21009435178562302,0.206576194263986,0.29737501309330755,0.059227350860107913,0.017799407932562728,-0.006981327942563438,6.696073500710883e-5,0.1299003665190804,-0.053743712428540265,normal
0.03378274740263248,0.030782399459780382,0.0032376474686010275,0.3052628359814044,0.3201808732427162,0.033984466573504166,0.25671130679864734,0.016057723072714004,-0.0060695242404475835,6.471323901749245e-5,0.1277017471783691,-0.04752890523862524,normal
0.1296207290268852,0.010376061449934632,0.025797776753386858,0.3849609778134252,0.0032456934573120537,0.24729983794732666,0.10292946538322793,0.09576945816850155,-0.006982229663691038,9.319024152698212e-5,0.1532447090923517,-0.04556261488599423,normal
0.1405247707921483,7.099643869156571e-5,0.05473923865265875,0.37326096477414256,0.06197017797476694,0.15924041424444835,0.17628776296456433,0.033905674158579265,-0.0064348215710823,8.250749962808355e-5,0.14419393158616994,-0.044626160756542424,normal
0.19363380762361654,0.011398861832420785,0.04839705471166264,0.29022653693912154,0.1747215926010569,0.20959802603570266,0.04290454571748076,0.02911957453893824,-0.005657084331384199,6.527416807023735e-5,0.12825400716429805,-0.04410844118217116,normal
0.04855240750052768,0.04408823331746812,0.15913504688429508,0.36051470991221396,0.10765150312387406,0.12231134925670516,0.015514355103645313,0.14223239490127057,-0.005837292414654562,7.643836340900869e-5,0.13878929201876558,-0.04205866554795385,normal
0.013668009086017657,0.23365689619462784,0.1501137183414113,0.22785718762364257,0.06306351450617452,0.3042314643863435,0.005020438507059991,0.0023887713547225756,-0.005746971822227241,7.646821156153698e-5,0.1388163870496107,-0.041399808368253875,normal
0.043287341384089066,0.016283741656674174,0.08884931740998055,0.5001004371006621,0.007168402414216079,0.03631888870428711,0.1108134791758363,0.19717839215425467,-0.006486224923367255,9.997616704402238e-5,0.1587261607142743,-0.04086424628541995,normal
0.07548646955270058,0.07892620205833586,0.09697620363169897,0.33817513584999126,0.2452226687994637,0.04571250911417522,0.004389755299209201,0.1151110556944252,-0.005000618645391805,5.993535548003731e-5,0.12289715041842672,-0.040689459669050486,normal
0.06925126386626028,0.025855251155030238,0.1802489483038633,0.2877152332551478,0.16168364087852008,0.1610068200205957,0.023788130472032567,0.09045071204855001,-0.004966656026480132,6.757619251550574e-5,0.13049597891853773,-0.038059839603031546,normal
0.0568632082696239,0.046211073386422,0.07957642622529179,0.368679886218476,0.059227708832574534,0.13974690530140335,0.19460036993922109,0.05509442182698739,-0.005491786172073663,8.453112921859734e-5,0.14595151442546436,-0.03762746959969539,normal
0.029038866880654168,0.07424407817770762,0.04197573988812923,0.40086478679556536,0.08602085195197054,0.14634229689905948,0.01824531971138578,0.20326805969552794,-0.004496084818277249,9.056663962737034e-5,0.151072145632798,-0.02976117668445388,normal
0.01179294781127609,0.3156049085409753,0.012832138878762786,0.2872730775302202,0.046625941070536754,0.2608157996535018,0.057134384828335494,0.007920801686391676,-0.00408304665353151,7.760233015747319e-5,0.13984200799360413,-0.029197568828661657,normal
0.11583387088175831,0.1483416362429218,0.006710175672962234,0.2147599013763949,0.25628527728055467,0.2342975810886923,0.010825696863920594,0.012945860592795257,-0.0033588323667775493,5.773957331453806e-5,0.12062492476790854,-0.02784525978557248,normal
0.01526623018385441,0.03478124637278241,0.29371855294649246,0.2925009787859575,0.19584541505899924,0.020132258338846343,0.07739749133761377,0.07035782697545366,-0.00331533991772346,6.235957164167793e-5,0.1253579357428274,-0.026446988761245252,normal
0.014412959208878735,0.08214276593965207,0.0029604469354368957,0.32777757064768814,0.2112917188594095,0.1331907088607331,0.08922074255705184,0.13900308699114966,-0.0035110341867720177,7.38792783015995e-5,0.13644624630968444,-0.025731995432129506,normal
0.040254080500601745,0.034805264553654625,0.13718253868878696,0.21290855897435293,0.3679687970198038,0.06910289974207572,0.09804234414959435,0.03973551637112977,-0.002608044744585406,4.883800809679412e-5,0.1109377214494336,-0.023509088797845697,normal
0.004435926086413803,0.03896931496274399,0.17372325376453962,0.170498042038246,0.4616104035284559,0.04451608221720477,0.04366361202266905,0.06258336537972686,-0.0023185753057956707,4.1549553722567924e-5,0.10232540025862161,-0.02265884423550364,normal
0.038814105958966935,0.17560267514502448,0.02847931744034154,0.3611042751905616,0.22710826697610226,0.0161207873483236,0.03411392400561711,0.11865664793506255,-0.0024122979105183776,6.278493724606112e-5,0.12578475339248157,-0.019177983383974785,normal
0.052862832384345304,0.005629524306687188,0.0936443647062755,0.4463348053497195,0.03641847616561279,0.07598333637479787,0.08704259379319472,0.2020840669193672,-0.002989268528372261,9.789859350748951e-5,0.15706828312516619,-0.01903164960420521,normal
0.05034210731638577,0.04287158685244667,0.21760257652205967,0.13560748847544554,0.08918741916140324,0.4110622687197361,0.0480879329992345,0.005238619953288462,-0.002813424877349771,8.679212959625405e-5,0.14789055635251366,-0.01902369526992419,normal
0.009059760834561476,0.002125776516223363,0.0338027251066192,0.07486034776936643,0.4829410972429252,0.285072511577555,0.036835110890368596,0.07530267006238084,-0.002103628637314992,5.124303742829662e-5,0.11363646171863478,-0.018511916030293177,normal
0.002442250719879709,0.10687802571306779,0.06912254127089044,0.34323018635087926,0.19503965856146252,0.023991072865750415,0.18795495323520417,0.07134131128286567,-0.00199891315787786,7.036395993633163e-5,0.13316049678472805,-0.015011307453361137,normal
0.13337114526410151,0.05009525191897419,0.3623723068092093,0.2874006715836711,0.06484597641626295,0.0829927767688529,0.0139610423328609,0.0049608289060672816,-0.001924215518133241,6.77191875948142e-5,0.1306339744243173,-0.014729824508616126,normal
0.37944854880263046,0.021530542109364365,0.0777723157125886,0.44263451231235973,0.03145182338826529,0.02777282588289804,0.004839484190973819,0.014549947600919646,-0.001310026381087534,6.773969453364012e-5,0.13065375242402077,-0.010026703074214077,normal
0.2659499396148353,0.007566408366451846,0.014983724116860853,0.43640999461575175,0.11014462613903753,0.02457441326086869,0.04678099585393989,0.09358989803225418,-0.0011571911356957577,7.31112774027402e-5,0.13573519037261683,-0.008525358328367653,normal
0.02894304694716243,0.08204829978012693,0.0037454563109630312,0.11341854239788968,0.6906356822650671,0.012846153344359618,0.003422274743681333,0.0649405442107497,-7.224227049860922e-4,2.9491785320093365e-5,0.08620864168204675,-0.008379933738551632,normal
0.008616989831196133,0.058818270601169405,0.006911527206460308,0.07504132031314459,0.5565665786165911,0.19496623986405265,0.05019025616877477,0.04888881739861113,-6.984352869076788e-4,4.069443618528485e-5,0.10126696360951969,-0.006896970759396027,normal
0.0010651445943695137,0.12568161938403297,0.29582820514892105,0.19583646758862056,0.11968130479617019,0.21009720758192513,0.01277689405920769,0.03903315684675295,-5.446144332873668e-4,7.149034404783624e-5,0.13422207977845796,-0.004057562169996825,normal
0.13587595038660524,0.24735305181219985,0.026955703293742098,0.2815932620504476,0.13305758293252315,0.16873678011187174,0.005923025045568966,5.046443670412455e-4,-1.0001713855774622e-4,6.300980529460301e-5,0.12600980491310967,-7.937250488302339e-4,normal
0.07511679426496781,0.35118862774152315,0.04494484374365899,0.41864544120838076,0.006938388973491583,0.008986362134138452,0.07564612059057621,0.018533421343263027,2.772107095186995e-4,7.197208184083624e-5,0.13467354834521417,0.0020583901807362647,normal
0.064160299242092,0.2860953636914465,0.003658204038264921,0.373028120506432,0.0013213727118448052,0.12202793407112107,0.13248839077539842,0.017220314963400193,4.0762555981844773e-4,8.025983779012194e-5,0.14221631103045362,0.002866236347047143,normal
0.11172567034548236,0.027940380469340637,0.01891778170082699,0.23028359513909302,0.1217753247522093,0.36019899041418413,0.008155434188616941,0.12100282299024648,4.942365954605251e-4,8.930949522823104e-5,0.15001997466175704,0.003294471929987037,normal
0.02411214545262812,0.03435668924635844,0.025756802707349827,0.3889183849073807,0.10263188213684295,0.01612663757603242,0.3627032098472271,0.04539424812618032,7.011739866461602e-4,9.959295820938957e-5,0.15842166982065986,0.004425997954950982,normal
0.04825356866788234,0.014447646558236448,0.07987417787091892,0.2703995843868227,0.21995069899959135,0.08356784589118361,0.2732050127637952,0.01030146486156929,6.201087411123883e-4,7.509618596134244e-5,0.1375653984919838,0.004507737758986852,normal
0.0438492034613325,0.03016457382436315,0.26052301542259304,0.1032502422402432,0.37548294178551217,0.14314102412619056,0.042215320069104764,0.0013736790706604604,7.528110630061246e-4,4.7213902484871696e-5,0.1090775110927439,0.0069016156993721815,normal
0.013195695903896685,0.10546622169648455,0.09823958434911634,0.38566619006571456,0.07512641897390494,0.07796870967123665,0.06387953813733484,0.18045764120231148,0.0010996442700323557,8.778456574031412e-5,0.14873369008586843,0.007393377179020423,normal
0.00346114998828384,0.14768695607067808,0.003999552672214179,0.022489875647295876,0.4679269115847508,0.32306786097076895,0.029102348995199895,0.0022653440708081903,8.35624646142095e-4,5.007036794830827e-5,0.11232868165777467,0.007439103119610577,normal
0.0030872944625671365,0.061303099701193464,0.1135354431076223,0.1989570689492062,0.052999856995652926,0.39430406781307237,0.06494082371793226,0.11087234525275334,0.001216761387541994,9.978515568642964e-5,0.1585744595859632,0.007673123343563329,normal
0.16447020387000025,0.08911679354227514,0.034991203175675493,0.18454284190662,0.25536944928426486,0.24736057281467635,0.00665881374865059,0.0174901216578372,0.001172984847929551,5.954536308267148e-5,0.1224966591251909,0.00957564766505809,normal
0.0015775689599260567,0.12114780198926413,0.005638088075117225,0.37548005491802305,0.10760946265395022,0.022624242590807322,0.32478033504979903,0.041142445763113066,0.0016237595219609942,9.200050669097456e-5,0.15226334977966824,0.010664152104302483,normal
0.026959812946016688,0.05584495534988394,0.011320982995635677,0.3887819527950617,0.08929629645611,0.09274300920372122,0.16039814373660993,0.17465484651696095,0.0026670412214357575,9.66206737961943e-5,0.15603976991985397,0.017092060715070384,normal
0.10825986218813445,0.03395172696704754,0.06673173276173654,0.08756845725337746,0.029668805610377384,0.5818515938235452,0.09021989738695207,0.001747924008829352,0.0033593320350054825,1.1731223151116391e-4,0.1719380188928944,0.019538040839577872,normal
0.03175215872745175,0.187190727995328,0.09306175711369304,0.1035374372701154,0.35201127899793766,0.22041526851243665,0.010518454009735414,0.0015129173733020222,0.0023078153706050392,5.065245236798409e-5,0.112979723830128,0.020426810159980407,normal
0.2276576049513121,0.16024060108513566,0.11150244935541069,0.3822702588778577,0.008621219857277809,0.06476036678677523,0.019810868574206823,0.02513663051202397,0.0028054237317763422,7.125147671631687e-5,0.13399765719038467,0.020936364042472618,normal
0.10313259607463386,4.1420995831039276e-4,0.24545413235016328,0.27426880687894517,0.004598834210569689,0.23498206353860007,0.011423383429763413,0.125725973559014,0.00409933098733903,9.286224339189528e-5,0.15297478659817643,0.02679742903062103,normal
0.04388566085706469,0.015181631594215941,0.010939790928182425,0.23829254515512205,0.0016750537024115384,0.43174968586497914,0.09175029878421159,0.1665253331138126,0.0048938698091667765,1.2222892186547648e-4,0.17550409770173478,0.02788464698689712,normal
0.03352394709102319,0.1865469142988577,0.10211223985398737,0.41392525096674243,8.130691371926374e-4,0.012416686123389684,0.13918158754610496,0.11148030498270212,0.004562871908847569,8.794332618811392e-5,0.14886812351677142,0.030650429393862262,normal
0.045128681022804595,0.2213002382038009,0.002994874178689906,0.13358533467813613,0.078604645427945,0.46656846738010355,0.007096027223996025,0.04472173188452399,0.004817843193471406,9.633601535801267e-5,0.1558097425394805,0.030921321831018474,normal
0.0037424021298583196,0.0131246650748707,0.2265626454188267,0.09321190104693945,0.27852686994451914,0.2673261695077277,0.05101240778237347,0.06649293909488452,0.004222609355035404,6.663144636186722e-5,0.1295805713955242,0.032586747454188617,normal
0.10934475718235387,0.02351056844279478,0.04498874660926877,0.035347578869089485,0.21550685732816247,0.5034421034188972,0.06350130236360864,0.004358085785824809,0.004959546425163869,8.948504088767512e-5,0.15016734100227697,0.033026797917988494,normal
0.013039947673934193,0.013196267451191852,0.12847988687895462,0.39262218545883165,0.09896365778538616,0.016195815955236868,0.1145494852112242,0.22295275358524058,0.005487917589403321,9.830833351598509e-5,0.15739663289291878,0.03486680425455417,normal
0.04251350042809672,0.14049137538191617,0.03092912497431674,0.4471948889965454,0.02250185225315134,0.04206274729116246,0.029535887806669298,0.24477062286814188,0.0057986951401146625,1.0367041350638654e-4,0.16163212614950473,0.03587588234006801,normal
9.10989775755849e-4,0.05207832096372704,4.64942060148637e-4,0.05761840003515908,0.264714833553139,0.42494010057888093,0.1735279215272557,0.025744491505933758,0.005385274013522192,8.670893825038857e-5,0.14781966188263967,0.03643137824112864,normal
0.0046256269480179175,0.10714325006169255,0.06076449987143149,0.3041844632125891,0.017737041221126598,0.14444618324755146,0.3543011982145766,0.0067977372230143005,0.006075740680070287,1.0749523589144726e-4,0.16458675355156838,0.03691512560375421,normal
0.02142560280305504,0.0192852249163624,0.0017217862649918955,0.34521681742083454,0.0037736244304120855,0.252531400183288,0.12438069249224108,0.231664851488815,0.006767422302710786,1.2315725970476013e-4,0.1761693203869492,0.03841430668998665,normal
0.20578579908044436,0.1914817191713245,0.009047916724777666,0.4362947221209631,0.0031151834086696364,0.019263949402391258,0.06008304056904809,0.07492766952238138,0.005534937390464061,7.887173478732659e-5,0.14098112344000632,0.03926013111123646,normal
